,sharpe,treynor,lifetime,information-ratio,standard_deviation,downside_deviation,variacao,equity,captacao_liquida,cotistas
2017-10-26,27.69331756505593,0.43634286809151784,247.0,46.43408503472966,0.013332013005263944,0.01421613604484743,8.56273849842926e+80,36748080.37,36067000.0,23.0
2017-10-27,27.68879446808578,0.43582189852996583,248.0,46.61575891921125,0.013306749937154623,0.014150736366216578,2.104328007589449e+81,37075085.16,36404000.0,24.0
2017-10-30,27.389242048767386,0.4347006887172166,251.0,48.385668675631756,0.01323769674317058,0.013960533870747522,3.115882588873676e+82,36926342.44,37078000.0,24.0
2017-10-31,26.667991458085,0.422134457976658,252.0,48.33804518341525,0.01322632890702525,0.013905900593808218,7.60776666034901e+82,36669828.13,37078000.0,24.0
2017-11-01,26.39495081786977,0.4161078178377319,253.0,48.97138928264498,0.013205130710398631,0.013844192260610167,1.8544478233023592e+83,36567140.66,37078000.0,24.0
2017-11-03,26.143992837333936,0.41015202948327834,255.0,48.8304091773466,0.013163339348463476,0.01372304208897421,1.0999277918713553e+84,36457974.07,37078000.0,24.0
2017-11-06,25.594810365854805,0.4011711806198687,258.0,46.88561575263936,0.013108765422798804,0.013551618261210272,1.5789484718887405e+85,38234257.94,39078000.0,25.0
2017-11-07,21.988090126052175,0.3487955136664697,259.0,45.80599984342469,0.013266836086510192,0.013756641241304182,3.7549960452781075e+85,36990921.61,39078000.0,25.0
2017-11-08,24.431382557140555,0.38785946011027983,260.0,46.41125632854617,0.013322487269792937,0.013818387788018553,9.066750366994957e+85,37968479.59,39078000.0,25.0
2017-11-09,22.53824375874641,0.3570913411376875,261.0,46.275584780066765,0.013359850082249623,0.013831433168525784,2.166010667676138e+86,37280741.46,39078000.0,25.0
2017-11-10,20.186223707569585,0.31697757300975155,262.0,43.66556038046958,0.013427456364354521,0.013942698831822795,5.105850739688387e+86,36429887.93,39078000.0,25.0
